packet_id,global_artifact_id,task_id,method,budget,run_id,provider,model,answer_success,state_governance_success,reliable_composite_success,existing_h5_chain_hash,release_row_h5_sha256,h5_status
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::loop_only::budget300::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,loop_only,300,1,dashscope,qwen3.7-max,False,False,False,1adb24e2668b78f71b870537cdea02c01473d1ecd08f31da669a4cfb767fa5cb,d44ad1a29815315497709456837cea717dc964065f0fad150e59ed58b780cab8,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::loop_only::budget600::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,loop_only,600,1,dashscope,qwen3.7-max,False,False,False,a027ff63a2c3a16a136fa79a6302e2b67830bc67c7f9aef290a9888d7a097881,af588cc40a74d4c953a3bc045b3e8733bf893ff6afc9d11efdedb8b7cd2e93df,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::loop_only::budget1200::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,loop_only,1200,1,dashscope,qwen3.7-max,False,False,False,8bffb58fa6b6c8890235856ee7df902825570a3170c64b39ad370f8f6321c3a8,a3a34dee35be940163966137919011b3096f99fa1cc4a7d6816a218a41aff9f2,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::mature_ssr_loop::budget300::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,mature_ssr_loop,300,1,dashscope,qwen3.7-max,False,False,False,b87168a3d158fe06d1d32d7172978d01f363ebab71716c3d9d2f7f464b634ca8,6babd3dd0cba8218f4b337a10ca09a8c29c771dfef146ad7971875363b387e73,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::mature_ssr_loop::budget600::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,mature_ssr_loop,600,1,dashscope,qwen3.7-max,False,False,False,a651e1a0e3508d354f42c4085427a7a466a86af30877b516d6de2d093b5e2547,a35f0a35fd17fdcda18788a065bee4805b223f373ae18c3facc7f387467aedc4,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::mature_ssr_loop::budget1200::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,mature_ssr_loop,1200,1,dashscope,qwen3.7-max,False,False,False,0a83c0d6b32ea80f57f748b1f367eb4aff95a6cbec9535918a76dde6a683629a,3150396b891974e9c923edc2eaf24df112abd7676dc72ec65027daa62e6ce13b,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_summary::budget300::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_summary,300,1,dashscope,qwen3.7-max,False,False,False,96eebb2628285864315fcbe1a4b2386347c1404a93d27e2e04a6701c5184b0fd,7da25c10b0a7cd3dfb23f40d151652d6def97539382166695635c1bd2d98102b,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_summary::budget600::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_summary,600,1,dashscope,qwen3.7-max,False,False,False,234f7296fd117bf58c1d7ce825e8147470bd00e1321e232529886aa6f2ee862f,decbc9a2a341b9707ab24dcdeb2c01c0e4e7a5b28c212180267f0befe503b7c1,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_summary::budget1200::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_summary,1200,1,dashscope,qwen3.7-max,False,True,False,474f3dc50d8111bcf5e5a33754da80f1d9d44ad4b8fff4d29d78cc9485bb3e35,d13f43ceba372dc6af952da7ef454bb48cbf5b2dd89d96fe39c3e3a60168029e,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_carry_forward::budget300::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_carry_forward,300,1,dashscope,qwen3.7-max,False,False,False,14d7910304d50a8847239c449aa910bc4e3feab01958881f2da6f5ef6090d637,66b0f677f4d4fc24d7acfc22f5176e9b14af5b13274eefb30672fb5b75db5943,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_carry_forward::budget600::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_carry_forward,600,1,dashscope,qwen3.7-max,True,False,False,a4f28ae9b0bf57a67bcd64c59b3f55484e0062c477593f9e6a07302974578479,b72baba065ea23b76715eb446dff40ef6fe7db8c3940cc9ca92e1068ad9957d2,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_carry_forward::budget1200::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_carry_forward,1200,1,dashscope,qwen3.7-max,True,False,False,e7c6c58f111646e7f96137d05bb35f11f05129b2f2acab602f73ecb5c8bb8b8d,635c189f182f5ba650d70e09b233507e2dc20b908a093d756414be1ab00042f1,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_fields_only::budget300::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_fields_only,300,1,dashscope,qwen3.7-max,False,False,False,6fe37fd4ae56dc95e0f424e98e8c837303b30e7a0d1448c1c8c69b9542724b90,222895de5cebc238c5dedac79c9ab66bf24bf0b0d2c202c4a5c22a094ef5575f,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_fields_only::budget600::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_fields_only,600,1,dashscope,qwen3.7-max,False,False,False,731c8f22af6eafe2fd660fe1b8d1aecf38fac8711a4379a00f54cb6f99dd1edc,d51821340571f61e1067818732c3a25f7012e8421fd483bd30be2bddd84d88d6,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_fields_only::budget1200::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_fields_only,1200,1,dashscope,qwen3.7-max,False,False,False,acd4107fbcd3b0ce9f7677434d6b273a42b841894ab2b7763f4546d4c66a24db,f5b6716e99c361a7a29db9ac0088167e6164a89a738f5f3fe9f521655f33ef16,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::ssr_no_visible_carry::budget300::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,ssr_no_visible_carry,300,1,dashscope,qwen3.7-max,False,False,False,1904e2d252276154d216e209e97a8f9ce5b8f86a135b9fe5ccdab37222831973,b7c6dbc0471bc02ea6484b8c65eab5adc9a0e6f02440e4464ac20ca4a50e7f3f,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::ssr_no_visible_carry::budget600::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,ssr_no_visible_carry,600,1,dashscope,qwen3.7-max,False,True,False,63427a4b78beb7e723af6ceba3584cea00d3f2c0eda3488193ca6a61b4e03247,0d5970756462033593673c17a6bab571538583dc83fbe67363e79ecc465e606f,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::ssr_no_visible_carry::budget1200::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,ssr_no_visible_carry,1200,1,dashscope,qwen3.7-max,False,False,False,a3fd1d3f7206cca8f72f87d9e48daa92ea97d828e98fedc93d21b65f3285a05a,97ebab1904f4068b326464b4fab32e846922a5713fd0811ad4173736ce82e74a,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::loop_only::budget300::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,loop_only,300,1,dashscope,qwen3.7-max,False,False,False,519f442dacfb7a69a2c9c0f988dd37fa2a928ed47307c9492f672769fe4398dc,32c71e832b54df8aa6892e4b3140c60fead9a6c7d9a95bfd5a1eb9b42890ccb3,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::loop_only::budget600::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,loop_only,600,1,dashscope,qwen3.7-max,False,False,False,39958ae1f101c36c8ccbed4dea92a6eb9fff6e05aa0ae76785d59d762c103d7b,678a060f6d3ce7b8c37472074c9ed6c9343c6d2777de046f67003522fe15cd7c,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::loop_only::budget1200::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,loop_only,1200,1,dashscope,qwen3.7-max,False,False,False,93f9fb1f7574440dab93e807d8bf846e81756a5a70177be796f860aec4b60e63,3835b3d56a43c6a1a4c9c8918590e6f52efc21b65cbf8d2c292f6416d9ba8d7e,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::mature_ssr_loop::budget300::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,mature_ssr_loop,300,1,dashscope,qwen3.7-max,False,False,False,8f965782c468fef615612e8a077478c6df34bf1a3c2606e6f8ea061df55561fd,68d7eafa9f342e9df239f5250824b006726d83be9a718bf6f9ea0d24cd85c351,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::mature_ssr_loop::budget600::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,mature_ssr_loop,600,1,dashscope,qwen3.7-max,False,False,False,4dc5ea27cf8873aab7c87e16383b95bc8f9c4c858f1e3c3cd0569e01c8c83fc9,f9e5bfbcbb0dada2533003c6a9149f4ae6299e21763e25e4cfbedee7f6ac26ce,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::mature_ssr_loop::budget1200::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,mature_ssr_loop,1200,1,dashscope,qwen3.7-max,False,False,False,55fb8e7727f03c09c92a0b1930fd3a01ef4350d4ebe820c9c74bb68003a1087e,9436c78395e6351fb993925b249f3559b8ca2ad3ea3c4a8e7f7523b5bfb788d5,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::rolling_summary::budget300::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,rolling_summary,300,1,dashscope,qwen3.7-max,False,False,False,ff0461ac2fd83a26aa291577faaad9baa8d8b3e65f0a783538d044c942a2b257,82342607c207ecb07bfaf1b410ce82d3631315884529a92ccb30a0699039a85f,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::rolling_summary::budget600::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,rolling_summary,600,1,dashscope,qwen3.7-max,False,True,False,6e7799fa1bda3c979b5f0787ee67ccf8c2d546f71deaaadd8c971d76aec9d195,c08320bc56fb44a45e2a656ebae0a7ab49c7ec1f114faa358e36a086c89cfe1e,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::rolling_summary::budget1200::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,rolling_summary,1200,1,dashscope,qwen3.7-max,False,False,False,432d0fe2d111845fb0fe27a2b4a8693c673d2d7aa39954343074cf217b29e138,ab3de8de5721bb47398cea5186fd0e63f7d108eb4a382aca6d0228be9a79928e,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_carry_forward::budget300::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_carry_forward,300,1,dashscope,qwen3.7-max,False,False,False,7cc75e959517ffae8ba6ecafe801cfb340ac9eef3ea30f4a97de14f5b621fd3e,c9f991b7cf9c0edadb83fe096a1948d6344fd617c5509cfd98e50fe773b22a90,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_carry_forward::budget600::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_carry_forward,600,1,dashscope,qwen3.7-max,True,False,False,19be7c54ba37ac9eec2cea0c13b33476e4c32a86c70cc872fdc4540a417cd07d,a074692a2a456e3be7f4755cc770f9d6ed78989f372861e4f258100f25316f6a,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_carry_forward::budget1200::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_carry_forward,1200,1,dashscope,qwen3.7-max,True,True,True,519bdc35c3a2c211019c5bb617ec030a10ffaa05126672f17415bd00a5127f40,aea20042acebe1d96999ea72a974dd2aee78821d697a7362da4e64f5a00b1c64,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_fields_only::budget300::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_fields_only,300,1,dashscope,qwen3.7-max,False,False,False,5f3b1e0d8973659c5177a7977cbab7a0137deed8c15bf9707679dd93111935af,f3f6fef9032e1a141a56eb26d3e2e04031824c55190ee915ac3e28c4e1deaa95,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_fields_only::budget600::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_fields_only,600,1,dashscope,qwen3.7-max,False,False,False,fc7fb266a21c880d77982bbbee2a54609fdfb99f0eaefa703e95aad2fbd80705,83caa533d952c1d61368b9612faf0cd97d99e8d8578de877a049dc2165a94986,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_fields_only::budget1200::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_fields_only,1200,1,dashscope,qwen3.7-max,False,False,False,5d60de695dc99c70de76cabe21eb7a4502949731fdcec2e62d7b30d4c97f3ffb,5e441c1a440911927d7572f4bbc61ddd14017821dc2bd5ce674dbdd3a8e1cb4f,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::ssr_no_visible_carry::budget300::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,ssr_no_visible_carry,300,1,dashscope,qwen3.7-max,False,False,False,7ce481f0e319fbd4ee20667013157fe96a01879097935010123e1659d4f152db,833b7dd07d148c0f10fde6c51758ed0191ebb63a60d50aa658139068e3b4c3b0,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::ssr_no_visible_carry::budget600::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,ssr_no_visible_carry,600,1,dashscope,qwen3.7-max,False,False,False,5a764297a209bd718d16d84b269e1e94b222a200ce65da20df0df1ace0ae2cd0,6a231710b8ac3494c722cc9d011059fd3edcb6e44090d8c4c2740e86f41a6f8f,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium::ssr_no_visible_carry::budget1200::run1,pcgds_v2_00013_permission_boundary_with_attractive_blocked_path_medium,ssr_no_visible_carry,1200,1,dashscope,qwen3.7-max,False,False,False,c636e496d22d4ea4c2fb64236086e022c5f9047730247432d2b11cbfe1f8cf3e,d11864b06ea5643ddc9ba780211c7c3b16aa867d3b8f1a45bb32a4c1b35f9086,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::loop_only::budget300::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,loop_only,300,1,dashscope,qwen3.7-max,False,False,False,c76652b3ab5e9c7b346b012e4669a26beeba42ee5b6639d39d958bed5f556642,a32aea0f8774751ed145b2f2f293497e75cec19c754f216e13e28c33dcbea327,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::loop_only::budget600::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,loop_only,600,1,dashscope,qwen3.7-max,False,False,False,9232648ea2d818d61b32b57cbb86e33e7147ea1bb0f95cfcc2a630a7c2be82b1,0d0bff65aa0e2b8c61bfaf6a778cf61c1d5fa3f413c392b38047be5f97fb6ad8,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::loop_only::budget1200::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,loop_only,1200,1,dashscope,qwen3.7-max,False,False,False,4dc1251b538894e09a4c85d895d42eca353072d7fa77e1efc3e19083cf77fc58,b22b6aab62ca86d16a08b59b2db7adcc54ebb0d6cd16263efab7fcd2c5d06d3c,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::mature_ssr_loop::budget300::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,mature_ssr_loop,300,1,dashscope,qwen3.7-max,False,True,False,7135fd98e93a63fbd42a1d40ca959b9ece4deef7c430a060cf6a123657ee1f5c,62ea41e6a47e8fc4e569bcf5470cc91dc60590152a38fbc0fabea65ba4487cf1,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::mature_ssr_loop::budget600::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,mature_ssr_loop,600,1,dashscope,qwen3.7-max,False,True,False,aa9a4c0558bcdaa427177f74aa6d74c81ec43ba301f6ee464a46ecaaf96d105b,ea8b488f36b83c6e047fe30fa8c4fa4c1eb28a9b0db66a934d08b2ad2358a758,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::mature_ssr_loop::budget1200::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,mature_ssr_loop,1200,1,dashscope,qwen3.7-max,False,False,False,9dd11df35448131739c792565cf75f6e48066855d722e1ddaffc4113daa1d470,2da65030bd71f57b9e7baf47c2e2aa10365780c4f75daea2a1d39c8a0bcc765b,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::rolling_summary::budget300::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_summary,300,1,dashscope,qwen3.7-max,True,False,False,84b565d9c35e11ac2b225cc85ce7a240f4e1dd99b58574251d8fbfc3520a62eb,2201fdad8694db8ac906b56ece0c05c6330a5508b7db832c270270ed243fc414,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::rolling_summary::budget600::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_summary,600,1,dashscope,qwen3.7-max,False,True,False,917b7f74ce896f0b280a8c33b34da91fa190def9d4829f9030751c52bcf31987,043c3dc22d435987e7967818433706f300af43ca8a7c9c4d9e6bd50d692f36cc,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::rolling_summary::budget1200::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_summary,1200,1,dashscope,qwen3.7-max,False,False,False,22dbf1ec8b9a207c4fa601d79f8014761b042759f5267f2714396ea5571103a6,3ef0a06764d2e9a304d11769e7ff24abdc1edfceb91a3f50656c6b8a86847721,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::rolling_visible_carry_forward::budget300::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_visible_carry_forward,300,1,dashscope,qwen3.7-max,False,False,False,719509dbfb3f1c238ae17dfda93b6558a8b046f915f35a2b3f7b1fd45814394b,0f81c94ad275d06a89b95588001ad92c23a5de940882ffb859b3f6bc8638773a,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::rolling_visible_carry_forward::budget600::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_visible_carry_forward,600,1,dashscope,qwen3.7-max,True,True,True,e21db3fdf2f5f89c21a3e918d47310281467f0a86e5e81701d5060215d779ada,800a770bca36ec41fc822e0c9eedab3843701755daa6ed349d5cf28cdee8a5b7,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::rolling_visible_carry_forward::budget1200::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_visible_carry_forward,1200,1,dashscope,qwen3.7-max,False,True,False,9669f03fb79dc2d7133f88ab52c9d955d7698c9f28d9042b2363446b22be7110,601d329d2257b9b11cfd64b36e2ff0ece1ed96f06ffa2a304d07e3cc9fdab83e,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::rolling_visible_fields_only::budget300::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_visible_fields_only,300,1,dashscope,qwen3.7-max,False,False,False,b8ffec9a582583121eea2ed78359a30de47a8b1ff15f32567c3b774417f24906,c8e7470f3db32bb867347d224cf5cce13b81057a2531e9a79f545385f07ca6bc,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::rolling_visible_fields_only::budget600::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_visible_fields_only,600,1,dashscope,qwen3.7-max,False,False,False,21fa683868d5c7bf4b74727340d5f7ce690e013b87ff46e9b098d21c1fc98aea,c3c92e51dded8b021d0e5c5d03cb2c4ff335e18962ae427af74e05192238c1e5,H5_PRIVATE_RAW_LOCK
qwen_random10,_probe_qwen37max_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_50workers::pcgds_v2_00019_requirement_overwrite_cumulative_active_medium::rolling_visible_fields_only::budget1200::run1,pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_visible_fields_only,1200,1,dashscope,qwen3.7-max,False,False,False,9ad1846e413f06f05745efb006a916ca4871d1b250e391cd9a867916fa18a3f5,f9224049174ffe88c005dbbc68883a1905f8468d16d5aa41f82aa08514ad7ade,H5_PRIVATE_RAW_LOCK
